Date,Region,Product,Sales,Units,Profit
2024-07,South,Product C,57342.57,731,15688.52
2020-05,South,Product A,65070.08,1122,11917.38
2019-08,West,Product E,62945.91,718,12258.84
2018-06,West,Product E,46411.94,669,8531.21
2020-01,East,Product D,50712.12,444,8483.23
2019-07,North,Product A,56605.31,695,16802.32
2023-06,South,Product E,59906.31,770,6131.59
2022-08,East,Product C,36120.93,583,7328.79
2021-09,North,Product C,14058.77,664,2277.93
2023-02,West,Product C,55354.55,789,6516.7
2020-03,West,Product B,41399.33,821,9138.71
2025-08,South,Product B,59957.62,760,15935.89
2024-05,North,Product A,37895.58,902,11031.54
2024-06,East,Product C,67103.76,563,13206.54
2020-12,North,Product D,42981.64,670,10646.41
2018-11,East,Product B,63185.21,610,17793.4
2021-08,Central,Product B,24738.86,662,6989.72
2021-12,North,Product E,54217.88,1166,10603.68
2020-09,Central,Product E,42586.98,503,6240.95
2024-07,West,Product E,62268.55,497,10633.01
2020-06,South,Product C,57008.78,691,8551.96
2018-06,West,Product D,39136.26,483,9701.91
2021-05,North,Product B,45060.31,890,4578.42
2020-07,South,Product D,40299.59,620,10197.03
2020-01,West,Product A,37877.17,750,8588.87
2020-06,East,Product C,67418.12,712,11680.23
2021-02,West,Product E,61355.48,749,12310.71
2019-03,West,Product C,76277.9,1041,8436.73
2018-04,South,Product C,60231.17,930,14552.14
2025-02,North,Product C,48937.45,818,6170.58
2025-01,Central,Product D,26813.94,884,5347.45
2019-06,Central,Product D,83097.03,815,16663.28
2021-02,West,Product A,44023.32,710,12969.07
2024-10,West,Product C,33834.19,868,8754.38
2019-08,Central,Product E,47010.03,716,6520.7
2021-09,South,Product D,47689.4,642,10103.49
2020-11,East,Product D,38146.29,931,6049.28
2022-11,East,Product B,27911.89,621,7756.42
2024-08,North,Product C,39515.35,1093,7373.31
2020-12,Central,Product B,58783.07,886,17315.81
2018-08,East,Product C,58471.39,828,6411.64
2025-02,South,Product D,25464.82,746,4432.51
2021-05,Central,Product A,31629.17,326,3292.55
2023-12,East,Product A,80142.37,591,21487.03
2022-09,East,Product C,63132.4,783,10438.83
2019-07,East,Product D,63459.32,970,9548.52
2021-07,Central,Product A,52571.15,917,8641.08
2021-06,East,Product D,56562.38,1059,13698.61
2025-07,South,Product B,25255.81,947,2702.7
2023-08,East,Product A,39210.04,810,9932.35
2025-01,North,Product E,34938.81,988,4343.5
2020-02,North,Product E,80001.62,643,15906.33
2022-08,North,Product D,44386.63,897,12794.52
2019-03,East,Product D,20879.95,498,5279.48
2018-03,West,Product C,62472.48,959,18155.89
2022-04,Central,Product D,51498.8,899,13590.72
2018-12,East,Product D,42158.4,617,6919.87
2023-03,Central,Product A,37620.62,701,7037.99
2019-07,East,Product C,50986.83,1132,6167.6
2020-10,North,Product D,22046.66,957,2243.61
2022-10,Central,Product A,61818.97,892,11548.66
2019-10,South,Product B,42844.91,962,7320.19
2019-09,East,Product D,44926.15,1042,13395.19
2024-01,South,Product A,46130.9,1201,6098.93
2021-02,East,Product D,49240.64,1011,10469.49
2020-11,South,Product A,44279.82,799,7392.27
2020-06,West,Product D,49148.17,621,6818.82
2018-09,North,Product E,58209.6,754,10679.69
2024-06,Central,Product C,44209.66,616,7865.33
2022-04,North,Product D,43048.74,586,6808.1
2018-08,West,Product B,66271.16,600,7363.77
2018-12,South,Product E,66182.57,568,17837.12
2022-06,East,Product A,40516.16,900,7451.24
2018-01,North,Product B,53507.98,1032,9442.71
2022-04,West,Product D,23919.64,863,5887.28
2025-06,South,Product B,51427.9,1151,12467.34
2020-03,North,Product B,62255.55,596,7460.64
2024-01,East,Product E,43987.56,1116,10603.5
2021-08,North,Product A,43489.52,1132,6939.6
2023-02,North,Product E,40447.32,948,9912.93
2018-02,South,Product C,53216.43,765,13937.1
2018-12,West,Product D,47369.25,780,8231.63
2019-07,South,Product C,38201.42,866,8060.64
2025-07,North,Product B,61679.41,575,9018.63
2023-01,West,Product B,60375.78,708,8036.51
2020-03,North,Product A,29037.73,1075,7853.92
2019-11,East,Product B,31867.12,686,8133.46
2018-11,West,Product C,12779.76,762,2840.47
2018-08,Central,Product C,50934.75,538,7757.29
2021-06,South,Product B,35701.79,999,8943.11
2020-02,Central,Product E,38327.28,1042,9274.4
2025-01,Central,Product A,35187.16,948,9115.49
2023-11,North,Product A,73442.84,795,7376.36
2021-12,Central,Product D,40994.92,918,11962.68
2023-04,Central,Product C,33939.61,519,7937.33
2021-10,North,Product D,7913.88,876,1387.87
2021-04,East,Product A,42575.53,596,7735.87
2022-12,Central,Product A,33660.35,1153,6904.99
2018-11,South,Product B,55529.25,427,14177.63
2018-11,South,Product A,59578.15,1139,16559.57
2023-12,West,Product B,39742.27,798,11562.12
2018-09,South,Product A,51219.16,1035,7467.16
2019-09,East,Product E,50693.63,461,14867.52
2018-07,Central,Product D,48497.76,705,12600.43
2023-09,West,Product B,49114.76,1170,13332.97
2024-03,Central,Product E,76496.86,896,9706.4
2024-07,East,Product B,34821.86,779,8168.64
2024-02,West,Product A,41474.73,682,9504.01
2022-08,South,Product B,36901.48,965,9841.92
2023-10,West,Product E,39505.99,758,7010.66
2024-08,West,Product C,45239.76,827,7098.49
2023-06,Central,Product B,43456.05,1009,9666.44
2020-09,North,Product A,33396.51,796,9723.93
2019-07,North,Product B,59198.98,1027,13127.47
2018-05,North,Product D,58805.88,840,7687.32
2022-07,East,Product E,33002.47,915,9175.45
2024-10,East,Product D,39425.22,811,4585.07
2021-08,South,Product B,49837.39,744,9114.74
2020-11,South,Product A,65329.44,842,17816.95
2022-07,East,Product C,56577.08,785,6292.28
2018-06,West,Product B,47839.76,798,7107.09
2018-09,East,Product B,42811.95,1010,12037.66
2024-03,West,Product D,29926.83,840,3187.95
2024-11,West,Product A,74255.67,645,15698.63
2023-06,South,Product E,23197.83,1378,3961.75
2023-02,South,Product B,77600.55,979,10780.57
2024-09,East,Product C,44803.28,945,10791.18
2020-12,North,Product E,45127.13,971,7219.31
2021-04,West,Product C,26451.94,890,6884.76
2025-07,North,Product D,67272.19,866,16886.41
2019-03,Central,Product C,53107.4,983,15056.14
2024-09,South,Product C,45073.39,772,13059.17
2025-03,East,Product C,57348.65,732,10268.32
2018-10,Central,Product D,51625.9,783,5483.31
2019-11,South,Product D,49481.54,981,9503.69
2018-02,West,Product A,36516.78,784,8813.83
2021-08,North,Product C,73880.37,682,19190.75
2025-08,West,Product D,45187.59,903,5624.4
2020-10,North,Product A,48322.29,709,8759.12
2018-08,North,Product B,53863.36,1126,14713.77
2024-02,West,Product A,64427.1,964,7589.2
2019-10,Central,Product B,34901.32,654,7343.46
2019-09,West,Product D,43231.72,773,6919.04
2019-08,South,Product D,74652.86,864,10704.37
2023-03,West,Product C,33953.31,491,7592.22
2025-03,West,Product E,51966.79,976,9877.74
2018-07,North,Product D,48510.28,745,9416.28
2022-03,West,Product E,59286.25,724,15018.66
2022-09,East,Product E,52450.02,1092,8311.13
2021-12,East,Product B,31609.29,742,8317.73
2022-09,Central,Product E,71522.85,541,7649.37
2018-06,North,Product A,50290.32,986,9158.04
2020-10,East,Product C,35659.63,375,5391.63
2025-06,South,Product B,34592.41,869,4565.94
2019-10,North,Product E,57524.16,658,10740.28
2019-07,Central,Product C,63113.72,834,6461.64
2024-02,North,Product E,52621.77,679,9649.25
2023-05,West,Product B,80619.74,1070,14065.16
2018-11,Central,Product A,76454.29,972,22786.31
2021-12,South,Product A,60509.79,902,10306.45
2018-04,Central,Product A,54356.02,538,13474.97
2018-05,South,Product B,41810.57,530,9252.33
2025-02,South,Product E,50687.12,813,7383.4
2020-04,Central,Product D,64534.26,1053,7020.96
2019-11,Central,Product C,60775.54,775,9552.95
2023-01,South,Product B,53117.91,826,9704.61
2022-10,Central,Product C,26464.34,634,6126.99
2020-05,East,Product E,50668.28,526,10428.58
2018-11,South,Product C,50024.93,720,10888.5
2024-11,West,Product C,39116.24,584,11443.5
2025-07,North,Product C,58273.9,860,16336.99
2023-11,Central,Product A,66232.79,711,11919.68
2020-06,East,Product A,19875.14,913,2984.82
2020-12,West,Product C,66520.52,515,18380.21
2021-03,Central,Product B,60983.66,1034,9096.79
2020-03,Central,Product E,61011.6,492,16067.35
2023-02,South,Product B,38933.67,409,9399.53
2019-10,Central,Product E,27051.14,772,7320.82
2024-05,North,Product A,55673.18,630,7950.71
2018-04,West,Product B,62884.99,1065,9839.82
2025-05,South,Product A,56561.37,649,6424.54
2020-08,Central,Product B,52594.55,763,12951.03
2022-04,Central,Product C,51973.89,914,11216.72
2023-01,Central,Product A,47819.76,869,9014.88
2018-03,North,Product C,63156.67,578,17983.09
2019-05,West,Product B,31785.87,773,6931.3
2022-11,East,Product B,50509.58,1037,12314.41
2024-03,West,Product C,45904.68,739,12510.62
2023-05,South,Product A,48601.45,890,11213.67
2022-12,East,Product B,44134.63,1095,11108.3
2019-10,East,Product C,41558.05,1120,12312.63
2020-02,South,Product B,45391.31,1073,12868.66
2022-01,East,Product E,60674.15,880,10720.67
2022-11,North,Product B,74016.11,978,11580.95
2025-04,Central,Product D,30306.6,1204,8975.87
2023-06,East,Product E,57096.24,595,12699.11
2019-10,West,Product B,33278.39,1036,6958.43
2021-03,South,Product A,67551.16,745,14729.58
2018-05,North,Product A,35823.37,749,6567.92
2019-12,North,Product A,24490.59,653,6982.48
2018-12,Central,Product C,34465.94,976,9939.32
2022-04,South,Product E,38290.18,747,8988.33
2023-08,Central,Product E,20759.82,683,5431.47
2024-10,North,Product A,62640.98,858,11604.01
2021-12,West,Product E,62635.91,1213,15099.72
2023-11,North,Product C,67478.2,723,10355.14
2025-03,North,Product E,78733.29,620,13609.69
2020-04,West,Product B,33234.05,838,7023.81
2023-04,North,Product A,54727.52,767,12952.21
2024-05,South,Product C,36551.22,914,8113.41
2023-11,West,Product E,55486.45,1032,9866.86
2024-03,West,Product C,32777.16,961,7037.81
2024-12,Central,Product B,47875.06,860,8767.87
2021-07,South,Product A,40227.09,813,7229.61
2024-06,Central,Product A,65709.58,807,11239.85
2022-10,North,Product B,31057.03,554,3366.86
2018-02,South,Product C,32358.77,725,5683.18
2023-11,West,Product E,61384.73,889,14558.67
2021-09,South,Product B,72985.71,884,8912.71
2022-08,North,Product A,65932.51,735,18543.57
2021-03,West,Product B,36002.38,777,4126.29
2018-12,North,Product D,54936.79,256,15877.29
2018-06,South,Product A,75787.17,907,20340.85
2019-02,North,Product E,53661.48,854,6678.59
2019-09,North,Product A,58581.5,723,10919.88
2018-04,East,Product E,65514.79,455,9016.76
2021-11,Central,Product B,76685.17,832,13286.91
2018-03,East,Product B,59879.48,846,14129.6
2019-02,East,Product D,43448.78,800,7433.74
2023-09,East,Product B,36113.23,1153,3933.14
2020-12,East,Product E,48912.91,837,9582.44
2023-09,West,Product D,39615.0,707,9513.18
2023-10,Central,Product A,68864.2,693,11726.77
2025-02,East,Product E,52956.78,837,14097.51
2023-02,North,Product C,37272.06,477,8942.01
2025-03,North,Product A,48661.95,1122,8203.35
2019-04,South,Product B,56554.75,960,14343.26
2022-10,North,Product A,74962.88,704,11537.71
2024-02,West,Product A,65788.21,431,7552.0
2018-02,Central,Product D,40505.16,779,5415.71
2020-03,Central,Product A,61583.45,713,18457.93
2022-10,North,Product E,48966.35,767,11710.82
2024-09,East,Product C,43828.12,690,12319.99
2022-02,South,Product C,59986.4,1256,8617.28
2023-06,South,Product B,59467.17,646,9303.38
2020-01,South,Product D,36591.08,1039,8441.48
2022-09,Central,Product E,37424.57,557,7217.45
2019-08,East,Product C,35311.22,797,5971.7
2019-03,South,Product E,69946.92,464,18973.35
2019-05,West,Product B,30033.41,717,5422.55
2022-07,South,Product B,73583.13,821,9776.23
2023-01,West,Product C,53672.59,1055,8206.24
2018-11,South,Product D,74680.78,646,20972.88
2019-07,West,Product E,72433.58,1055,17587.66
2023-03,East,Product D,22834.65,683,6781.61
2018-01,North,Product E,43058.95,738,8898.89
2021-09,West,Product E,42882.64,531,8644.23
2019-06,South,Product A,37999.46,806,10005.83
2021-07,East,Product A,29845.63,948,3296.06
2019-03,West,Product A,71498.19,813,20941.96
2020-10,East,Product B,44430.65,582,6391.49
2019-01,North,Product A,64927.51,987,15148.09
2019-12,West,Product A,62378.99,1047,9087.82
2024-01,Central,Product A,48118.09,532,13203.89
2018-11,South,Product B,45728.16,600,6192.83
2021-04,Central,Product D,63349.41,1306,8366.99
2020-11,West,Product C,65526.9,638,12241.28
2022-04,South,Product E,28317.23,872,7116.81
2023-01,West,Product C,71160.38,738,18756.66
2021-01,South,Product B,47074.08,1093,14113.66
2024-02,South,Product E,47025.88,827,6326.46
2018-08,South,Product A,54963.01,949,16291.48
2021-04,East,Product D,57810.03,359,16812.67
2022-04,South,Product E,70876.74,399,18327.49
2023-02,North,Product E,58075.0,970,11376.67
2020-09,East,Product D,60478.76,976,14532.93
2025-06,West,Product C,13068.2,404,1393.74
2019-11,West,Product C,45153.86,1067,10249.15
2024-09,West,Product B,34494.62,784,9311.22
2020-09,North,Product D,57976.96,443,10412.17
2025-01,East,Product A,18242.42,797,2903.51
2018-03,West,Product D,69435.74,849,16551.83
2018-10,Central,Product E,46962.78,633,13687.93
2019-07,West,Product D,10388.22,633,1061.73
2024-04,Central,Product E,59003.44,869,13166.93
2019-06,West,Product C,59553.62,704,15758.23
2025-03,Central,Product A,44782.28,1133,7375.91
2021-11,South,Product C,61314.1,916,14544.6
2019-01,East,Product E,44158.95,1071,5241.07
2020-02,West,Product C,58380.43,719,16633.9
2021-04,East,Product E,37396.22,720,4909.18
2021-12,Central,Product C,51616.4,750,13752.94
2023-08,Central,Product B,50225.45,924,14201.9
2025-07,Central,Product E,53863.91,590,15061.62
2025-01,West,Product D,45978.16,711,11511.08
2023-06,North,Product D,46433.71,1035,8370.47
2024-01,Central,Product D,23626.87,749,3032.88
2023-12,West,Product C,46394.52,625,10107.25
2023-10,East,Product E,45583.64,789,4869.21
2018-11,Central,Product B,55683.26,766,9098.03
2024-12,East,Product E,43375.89,846,5261.6
2023-09,East,Product E,48556.82,851,13459.21
2019-06,North,Product A,40168.91,838,10738.84
2018-02,South,Product E,49196.22,883,5514.37
2023-06,East,Product C,64297.3,661,16105.73
2025-03,South,Product B,40679.67,1222,10513.98
2024-06,East,Product C,53140.23,790,13906.38
2023-03,South,Product C,68642.4,945,17154.1
2022-07,East,Product D,34599.59,765,7365.85
2020-02,Central,Product C,77720.6,998,22236.83
2019-06,East,Product D,69183.14,390,15731.66
2018-06,South,Product E,33360.97,746,9726.85
2019-11,West,Product D,53113.13,530,5565.85
2021-04,South,Product A,42280.36,828,6012.59
2018-02,East,Product E,26029.17,723,6483.62
2018-06,East,Product E,67460.65,630,18380.37
2023-09,North,Product C,55582.5,914,12888.46
2019-09,South,Product D,77011.19,667,12156.72
2023-02,North,Product C,30657.5,739,3746.67
2021-11,West,Product A,39346.67,557,9859.73
2018-10,East,Product D,40586.9,389,8888.27
2019-07,South,Product C,56263.78,511,12138.29
2019-12,South,Product D,33659.49,651,9281.6
2021-02,East,Product C,58568.36,1078,7058.48
2023-07,North,Product E,31702.67,1245,8081.33
2019-09,North,Product C,47005.93,812,4840.77
2019-05,North,Product A,61449.32,772,7041.07
2020-03,North,Product D,33769.73,732,5921.99
2020-09,East,Product D,56872.83,1047,9974.3
2018-05,West,Product A,41911.95,739,4821.2
2023-03,North,Product B,45443.2,544,8106.67
2022-07,North,Product D,50968.38,1041,11252.26
2021-01,North,Product C,64989.27,1010,14480.18
2022-04,North,Product E,28600.26,899,8244.08
2024-05,West,Product D,70480.48,755,9326.2
2021-09,South,Product C,65405.91,670,8247.08
2020-04,Central,Product A,22612.91,1000,3313.22
2020-07,South,Product C,66976.67,813,13284.32
2022-02,South,Product B,45527.71,661,5238.17
2025-05,South,Product A,72451.35,784,14280.1
2018-08,West,Product A,59845.88,708,10240.15
2025-05,East,Product D,42796.4,760,4561.3
2023-08,Central,Product A,37618.34,878,10381.95
2022-08,North,Product A,32524.19,922,5690.11
2020-06,North,Product D,69572.52,827,20617.5
2024-07,South,Product C,52807.76,745,9203.52
2023-05,South,Product B,58875.82,1032,12597.37
2020-02,South,Product A,52806.61,877,8762.86
2019-02,North,Product A,34604.7,1117,6836.6
2019-03,East,Product D,56886.82,531,14564.93
2020-06,East,Product A,21755.25,495,6476.06
2023-07,South,Product A,7876.29,768,2291.0
2023-09,East,Product C,54214.28,796,15058.42
2023-04,North,Product D,51856.81,820,14076.01
2019-04,Central,Product C,36409.99,339,10245.58
2024-10,North,Product E,53883.31,586,7554.16
2023-08,East,Product B,43803.18,828,5287.95
2021-11,South,Product D,58211.83,613,15494.09
2021-03,East,Product E,30838.45,1031,5188.27
2020-09,East,Product B,43968.86,872,11343.51
2021-05,West,Product A,53886.14,498,15681.17
2020-07,West,Product B,58587.07,930,7561.15
2018-08,South,Product C,67685.75,511,7448.32
2023-12,West,Product B,43134.73,1009,6742.42
2025-07,Central,Product E,25351.98,538,3979.25
2024-08,North,Product B,52228.22,739,10730.8
2024-08,South,Product B,46477.05,720,9774.03
2022-08,North,Product D,45468.54,1117,13263.32
2023-12,North,Product B,41068.57,876,7243.22
2018-12,North,Product E,26786.45,840,6663.06
2020-11,North,Product C,45974.43,871,13535.26
2024-10,North,Product C,64811.8,1022,13565.18
2018-05,North,Product E,57283.34,476,10795.9
2025-03,South,Product C,33657.54,906,3789.95
2018-10,North,Product D,49663.86,922,8260.99
2023-02,Central,Product B,50487.05,581,6600.42
2020-07,North,Product B,68470.69,857,7429.41
2022-08,South,Product D,54427.93,878,5610.6
2023-01,South,Product C,43668.06,691,8459.2
2018-03,Central,Product C,39167.91,996,5834.52
2018-01,East,Product D,45724.68,1117,6512.67
2023-01,Central,Product B,57529.13,1187,10366.04
2019-03,South,Product B,37577.29,937,6714.58
2020-02,North,Product E,58875.77,913,8326.03
2020-10,South,Product D,73341.57,849,19656.67
2023-02,West,Product E,31962.74,1099,9476.84
2021-07,Central,Product E,47402.09,649,8286.65
2021-01,North,Product C,71876.49,816,13407.01
2024-08,South,Product E,78441.85,527,8699.82
2024-06,East,Product C,46571.52,790,10168.14
2020-07,Central,Product A,58166.9,581,6441.37
2024-08,Central,Product D,77128.85,979,18836.96
2024-07,West,Product D,54801.94,950,12239.88
